secao_code,divisao_code,grupo_code,classe_code,subclasse_code,desc,secao_desc,divisao_desc,grupo_desc,classe_desc,div_int,div_label,grp_label,cls_label
C,23,23.4,23.42-7,2342-7/01,Fabricação de azulejos e pisos,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,Fabricação de produtos cerâmicos,Fabricação de produtos cerâmicos não refratários para uso estrutural na construção,23.0,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,23.4 - Fabricação de produtos cerâmicos,23.42-7 - Fabricação de produtos cerâmicos não refratários para uso estrutural na construção
C,23,23.4,23.42-7,2342-7/02,"Fabricação de artefatos de cerâmica e barro cozido para uso na construção, exceto azulejos e pisos",INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,Fabricação de produtos cerâmicos,Fabricação de produtos cerâmicos não refratários para uso estrutural na construção,23.0,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,23.4 - Fabricação de produtos cerâmicos,23.42-7 - Fabricação de produtos cerâmicos não refratários para uso estrutural na construção
C,23,23.4,23.49-4,2349-4/01,Fabricação de material sanitário de cerâmica,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,Fabricação de produtos cerâmicos,Fabricação de produtos cerâmicos não refratários não especificados anteriormente,23.0,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,23.4 - Fabricação de produtos cerâmicos,23.49-4 - Fabricação de produtos cerâmicos não refratários não especificados anteriormente
C,23,23.4,23.49-4,2349-4/99,Fabricação de produtos cerâmicos não refratários não especificados anteriormente,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,Fabricação de produtos cerâmicos,Fabricação de produtos cerâmicos não refratários não especificados anteriormente,23.0,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,23.4 - Fabricação de produtos cerâmicos,23.49-4 - Fabricação de produtos cerâmicos não refratários não especificados anteriormente
C,23,23.9,23.91-5,2391-5/01,"Britamento de pedras, exceto associado à extração",INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos,Aparelhamento e outros trabalhos em pedras,23.0,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,23.9 - Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos,23.91-5 - Aparelhamento e outros trabalhos em pedras
C,23,23.9,23.91-5,2391-5/02,"Aparelhamento de pedras para construção, exceto associado à extração",INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos,Aparelhamento e outros trabalhos em pedras,23.0,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,23.9 - Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos,23.91-5 - Aparelhamento e outros trabalhos em pedras
C,23,23.9,23.91-5,2391-5/03,"Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras",INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos,Aparelhamento e outros trabalhos em pedras,23.0,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,23.9 - Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos,23.91-5 - Aparelhamento e outros trabalhos em pedras
C,23,23.9,23.92-3,2392-3/00,Fabricação de cal e gesso,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos,Fabricação de cal e gesso,23.0,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,23.9 - Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos,23.92-3 - Fabricação de cal e gesso
C,23,23.9,23.99-1,2399-1/01,"Decoração, lapidação, gravação, vitrificação e outros trabalhos em cerâmica, louça, vidro e cristal",INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos,Fabricação de produtos de minerais não metálicos não especificados anteriormente,23.0,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,23.9 - Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos,23.99-1 - Fabricação de produtos de minerais não metálicos não especificados anteriormente
C,23,23.9,23.99-1,2399-1/02,Fabricação de abrasivos,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos,Fabricação de produtos de minerais não metálicos não especificados anteriormente,23.0,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,23.9 - Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos,23.99-1 - Fabricação de produtos de minerais não metálicos não especificados anteriormente
C,23,23.9,23.99-1,2399-1/99,Fabricação de outros produtos de minerais não metálicos não especificados anteriormente,INDÚSTRIAS DE TRANSFORMAÇÃO,FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos,Fabricação de produtos de minerais não metálicos não especificados anteriormente,23.0,23 - FABRICAÇÃO DE PRODUTOS DE MINERAIS NÃO METÁLICOS,23.9 - Aparelhamento de pedras e fabricação de outros produtos de minerais não metálicos,23.99-1 - Fabricação de produtos de minerais não metálicos não especificados anteriormente
C,24,24.1,24.11-3,2411-3/00,Produção de ferro-gusa,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Produção de ferro-gusa e de ferroligas,Produção de ferro-gusa,24.0,24 - METALURGIA,24.1 - Produção de ferro-gusa e de ferroligas,24.11-3 - Produção de ferro-gusa
C,24,24.1,24.12-1,2412-1/00,Produção de ferroligas,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Produção de ferro-gusa e de ferroligas,Produção de ferroligas,24.0,24 - METALURGIA,24.1 - Produção de ferro-gusa e de ferroligas,24.12-1 - Produção de ferroligas
C,24,24.2,24.21-1,2421-1/00,Produção de semiacabados de aço,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Siderurgia,Produção de semiacabados de aço,24.0,24 - METALURGIA,24.2 - Siderurgia,24.21-1 - Produção de semiacabados de aço
C,24,24.2,24.22-9,2422-9/01,"Produção de laminados planos de aço ao carbono, revestidos ou não",INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Siderurgia,Produção de laminados planos de aço,24.0,24 - METALURGIA,24.2 - Siderurgia,24.22-9 - Produção de laminados planos de aço
C,24,24.2,24.22-9,2422-9/02,Produção de laminados planos de aços especiais,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Siderurgia,Produção de laminados planos de aço,24.0,24 - METALURGIA,24.2 - Siderurgia,24.22-9 - Produção de laminados planos de aço
C,24,24.2,24.23-7,2423-7/01,Produção de tubos de aço sem costura,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Siderurgia,Produção de laminados longos de aço,24.0,24 - METALURGIA,24.2 - Siderurgia,24.23-7 - Produção de laminados longos de aço
C,24,24.2,24.23-7,2423-7/02,"Produção de laminados longos de aço, exceto tubos",INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Siderurgia,Produção de laminados longos de aço,24.0,24 - METALURGIA,24.2 - Siderurgia,24.23-7 - Produção de laminados longos de aço
C,24,24.2,24.24-5,2424-5/01,Produção de arames de aço,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Siderurgia,"Produção de relaminados, trefilados e perfilados de aço",24.0,24 - METALURGIA,24.2 - Siderurgia,"24.24-5 - Produção de relaminados, trefilados e perfilados de aço"
C,24,24.2,24.24-5,2424-5/02,"Produção de relaminados, trefilados e perfilados de aço, exceto arames",INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Siderurgia,"Produção de relaminados, trefilados e perfilados de aço",24.0,24 - METALURGIA,24.2 - Siderurgia,"24.24-5 - Produção de relaminados, trefilados e perfilados de aço"
C,24,24.3,24.31-8,2431-8/00,Produção de tubos de aço com costura,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,"Produção de tubos de aço, exceto tubos sem costura",Produção de tubos de aço com costura,24.0,24 - METALURGIA,"24.3 - Produção de tubos de aço, exceto tubos sem costura",24.31-8 - Produção de tubos de aço com costura
C,24,24.3,24.39-3,2439-3/00,Produção de outros tubos de ferro e aço,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,"Produção de tubos de aço, exceto tubos sem costura",Produção de outros tubos de ferro e aço,24.0,24 - METALURGIA,"24.3 - Produção de tubos de aço, exceto tubos sem costura",24.39-3 - Produção de outros tubos de ferro e aço
C,24,24.4,24.41-5,2441-5/01,Produção de alumínio e suas ligas em formas primárias,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Metalurgia dos metais não ferrosos,Metalurgia do alumínio e suas ligas,24.0,24 - METALURGIA,24.4 - Metalurgia dos metais não ferrosos,24.41-5 - Metalurgia do alumínio e suas ligas
C,24,24.4,24.41-5,2441-5/02,Produção de laminados de alumínio,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Metalurgia dos metais não ferrosos,Metalurgia do alumínio e suas ligas,24.0,24 - METALURGIA,24.4 - Metalurgia dos metais não ferrosos,24.41-5 - Metalurgia do alumínio e suas ligas
C,24,24.4,24.42-3,2442-3/00,Metalurgia dos metais preciosos,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Metalurgia dos metais não ferrosos,Metalurgia dos metais preciosos,24.0,24 - METALURGIA,24.4 - Metalurgia dos metais não ferrosos,24.42-3 - Metalurgia dos metais preciosos
C,24,24.4,24.43-1,2443-1/00,Metalurgia do cobre,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Metalurgia dos metais não ferrosos,Metalurgia do cobre,24.0,24 - METALURGIA,24.4 - Metalurgia dos metais não ferrosos,24.43-1 - Metalurgia do cobre
C,24,24.4,24.49-1,2449-1/01,Produção de zinco em formas primárias,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Metalurgia dos metais não ferrosos,Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente,24.0,24 - METALURGIA,24.4 - Metalurgia dos metais não ferrosos,24.49-1 - Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente
C,24,24.4,24.49-1,2449-1/02,Produção de laminados de zinco,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Metalurgia dos metais não ferrosos,Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente,24.0,24 - METALURGIA,24.4 - Metalurgia dos metais não ferrosos,24.49-1 - Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente
C,24,24.4,24.49-1,2449-1/03,Fabricação de ânodos para galvanoplastia,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Metalurgia dos metais não ferrosos,Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente,24.0,24 - METALURGIA,24.4 - Metalurgia dos metais não ferrosos,24.49-1 - Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente
C,24,24.4,24.49-1,2449-1/99,Metalurgia de outros metais não ferrosos e suas ligas não especificados anteriormente,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Metalurgia dos metais não ferrosos,Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente,24.0,24 - METALURGIA,24.4 - Metalurgia dos metais não ferrosos,24.49-1 - Metalurgia dos metais não ferrosos e suas ligas não especificados anteriormente
C,24,24.5,24.51-2,2451-2/00,Fundição de ferro e aço,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Fundição,Fundição de ferro e aço,24.0,24 - METALURGIA,24.5 - Fundição,24.51-2 - Fundição de ferro e aço
C,24,24.5,24.52-1,2452-1/00,Fundição de metais não ferrosos e suas ligas,INDÚSTRIAS DE TRANSFORMAÇÃO,METALURGIA,Fundição,Fundição de metais não ferrosos e suas ligas,24.0,24 - METALURGIA,24.5 - Fundição,24.52-1 - Fundição de metais não ferrosos e suas ligas
C,25,25.1,25.11-0,2511-0/00,Fabricação de estruturas metálicas,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","Fabricação de estruturas metálicas e obras de caldeiraria
pesada",Fabricação de estruturas metálicas,25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","25.1 - Fabricação de estruturas metálicas e obras de caldeiraria
pesada",25.11-0 - Fabricação de estruturas metálicas
C,25,25.1,25.12-8,2512-8/00,Fabricação de esquadrias de metal,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","Fabricação de estruturas metálicas e obras de caldeiraria
pesada",Fabricação de esquadrias de metal,25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","25.1 - Fabricação de estruturas metálicas e obras de caldeiraria
pesada",25.12-8 - Fabricação de esquadrias de metal
C,25,25.1,25.13-6,2513-6/00,Fabricação de obras de caldeiraria pesada,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","Fabricação de estruturas metálicas e obras de caldeiraria
pesada",Fabricação de obras de caldeiraria pesada,25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","25.1 - Fabricação de estruturas metálicas e obras de caldeiraria
pesada",25.13-6 - Fabricação de obras de caldeiraria pesada
C,25,25.2,25.21-7,2521-7/00,"Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central",INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","Fabricação de tanques, reservatórios metálicos e caldeiras","Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central",25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","25.2 - Fabricação de tanques, reservatórios metálicos e caldeiras","25.21-7 - Fabricação de tanques, reservatórios metálicos e caldeiras para aquecimento central"
C,25,25.2,25.22-5,2522-5/00,"Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos",INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","Fabricação de tanques, reservatórios metálicos e caldeiras","Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos",25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","25.2 - Fabricação de tanques, reservatórios metálicos e caldeiras","25.22-5 - Fabricação de caldeiras geradoras de vapor, exceto para aquecimento central e para veículos"
C,25,25.3,25.31-4,2531-4/01,Produção de forjados de aço,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais",Produção de forjados de aço e de metais não ferrosos e suas ligas,25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","25.3 - Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais",25.31-4 - Produção de forjados de aço e de metais não ferrosos e suas ligas
C,25,25.3,25.31-4,2531-4/02,Produção de forjados de metais não ferrosos e suas ligas,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais",Produção de forjados de aço e de metais não ferrosos e suas ligas,25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","25.3 - Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais",25.31-4 - Produção de forjados de aço e de metais não ferrosos e suas ligas
C,25,25.3,25.32-2,2532-2/01,Produção de artefatos estampados de metal,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais",Produção de artefatos estampados de metal; metalurgia do pó,25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","25.3 - Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais",25.32-2 - Produção de artefatos estampados de metal; metalurgia do pó
C,25,25.3,25.32-2,2532-2/02,Metalurgia do pó,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais",Produção de artefatos estampados de metal; metalurgia do pó,25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","25.3 - Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais",25.32-2 - Produção de artefatos estampados de metal; metalurgia do pó
C,25,25.3,25.39-0,2539-0/01,"Serviços de usinagem, torneiria e solda",INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","Serviços de usinagem, solda, tratamento e revestimento em metais",25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","25.3 - Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","25.39-0 - Serviços de usinagem, solda, tratamento e revestimento em metais"
C,25,25.3,25.39-0,2539-0/02,Serviços de tratamento e revestimento em metais,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","Serviços de usinagem, solda, tratamento e revestimento em metais",25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","25.3 - Forjaria, estamparia, metalurgia do pó e serviços de tratamento de metais","25.39-0 - Serviços de usinagem, solda, tratamento e revestimento em metais"
C,25,25.4,25.41-1,2541-1/00,Fabricação de artigos de cutelaria,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","Fabricação de artigos de cutelaria, de serralheria e ferramentas",Fabricação de artigos de cutelaria,25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","25.4 - Fabricação de artigos de cutelaria, de serralheria e ferramentas",25.41-1 - Fabricação de artigos de cutelaria
C,25,25.4,25.42-0,2542-0/00,"Fabricação de artigos de serralheria, exceto esquadrias",INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","Fabricação de artigos de cutelaria, de serralheria e ferramentas","Fabricação de artigos de serralheria, exceto esquadrias",25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","25.4 - Fabricação de artigos de cutelaria, de serralheria e ferramentas","25.42-0 - Fabricação de artigos de serralheria, exceto esquadrias"
C,25,25.4,25.43-8,2543-8/00,Fabricação de ferramentas,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","Fabricação de artigos de cutelaria, de serralheria e ferramentas",Fabricação de ferramentas,25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","25.4 - Fabricação de artigos de cutelaria, de serralheria e ferramentas",25.43-8 - Fabricação de ferramentas
C,25,25.5,25.50-1,2550-1/01,"Fabricação de equipamento bélico pesado, exceto veículos militares de combate",INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","Fabricação de equipamento bélico pesado, armas e munições","Fabricação de equipamento bélico pesado, armas de fogo e munições",25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","25.5 - Fabricação de equipamento bélico pesado, armas e munições","25.50-1 - Fabricação de equipamento bélico pesado, armas de fogo e munições"
C,25,25.5,25.50-1,2550-1/02,"Fabricação de armas de fogo, outras armas e munições",INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","Fabricação de equipamento bélico pesado, armas e munições","Fabricação de equipamento bélico pesado, armas de fogo e munições",25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS","25.5 - Fabricação de equipamento bélico pesado, armas e munições","25.50-1 - Fabricação de equipamento bélico pesado, armas de fogo e munições"
C,25,25.9,25.91-8,2591-8/00,Fabricação de embalagens metálicas,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,Fabricação de embalagens metálicas,25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS",25.9 - Fabricação de produtos de metal não especificados anteriormente,25.91-8 - Fabricação de embalagens metálicas
C,25,25.9,25.92-6,2592-6/01,Fabricação de produtos de trefilados de metal padronizados,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,Fabricação de produtos de trefilados de metal,25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS",25.9 - Fabricação de produtos de metal não especificados anteriormente,25.92-6 - Fabricação de produtos de trefilados de metal
C,25,25.9,25.92-6,2592-6/02,"Fabricação de produtos de trefilados de metal, exceto padronizados",INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,Fabricação de produtos de trefilados de metal,25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS",25.9 - Fabricação de produtos de metal não especificados anteriormente,25.92-6 - Fabricação de produtos de trefilados de metal
C,25,25.9,25.93-4,2593-4/00,Fabricação de artigos de metal para uso doméstico e pessoal,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,Fabricação de artigos de metal para uso doméstico e pessoal,25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS",25.9 - Fabricação de produtos de metal não especificados anteriormente,25.93-4 - Fabricação de artigos de metal para uso doméstico e pessoal
C,25,25.9,25.99-3,2599-3/01,Serviços de confecção de armações metálicas para a construção,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,Fabricação de produtos de metal não especificados anteriormente,25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS",25.9 - Fabricação de produtos de metal não especificados anteriormente,25.99-3 - Fabricação de produtos de metal não especificados anteriormente
C,25,25.9,25.99-3,2599-3/02,Serviço de corte e dobra de metais,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,Fabricação de produtos de metal não especificados anteriormente,25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS",25.9 - Fabricação de produtos de metal não especificados anteriormente,25.99-3 - Fabricação de produtos de metal não especificados anteriormente
C,25,25.9,25.99-3,2599-3/99,Fabricação de outros produtos de metal não especificados anteriormente,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS",Fabricação de produtos de metal não especificados anteriormente,Fabricação de produtos de metal não especificados anteriormente,25.0,"25 - FABRICAÇÃO DE PRODUTOS DE METAL, EXCETO MÁQUINAS
E EQUIPAMENTOS",25.9 - Fabricação de produtos de metal não especificados anteriormente,25.99-3 - Fabricação de produtos de metal não especificados anteriormente
C,26,26.1,26.10-8,2610-8/00,Fabricação de componentes eletrônicos,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",Fabricação de componentes eletrônicos,Fabricação de componentes eletrônicos,26.0,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",26.1 - Fabricação de componentes eletrônicos,26.10-8 - Fabricação de componentes eletrônicos
C,26,26.2,26.21-3,2621-3/00,Fabricação de equipamentos de informática,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",Fabricação de equipamentos de informática e periféricos,Fabricação de equipamentos de informática,26.0,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",26.2 - Fabricação de equipamentos de informática e periféricos,26.21-3 - Fabricação de equipamentos de informática
C,26,26.2,26.22-1,2622-1/00,Fabricação de periféricos para equipamentos de informática,INDÚSTRIAS DE TRANSFORMAÇÃO,"FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",Fabricação de equipamentos de informática e periféricos,Fabricação de periféricos para equipamentos de informática,26.0,"26 - FABRICAÇÃO DE EQUIPAMENTOS DE INFORMÁTICA, PRODUTOS ELETRÔNICOS E ÓPTICOS",26.2 - Fabricação de equipamentos de informática e periféricos,26.22-1 - Fabricação de periféricos para equipamentos de informática
